hour_of_day,day_of_week,rainfall_mm,visibility_m,distance_to_sangam_km,is_bridge_segment,near_railway_crossing,road_width_category,is_rally,is_protest,is_vip_movement,is_wedding_season,is_mela_bathing_day,is_exam_season,is_market_day,is_railway_crossing_closure,congestion_percent
15,4,0.0,4084.098170309151,7.88621871142891,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.2871102498367
18,6,0.0,6823.901792417843,3.5026778788989694,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.16895958801972
13,4,6.282594504008427,6997.914330508019,12.120171301451604,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.38671045712419
18,3,29.10229856730003,745.4245440852515,5.804416192766059,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
2,6,20.035806667190414,3585.82159416362,12.505458254910394,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.02167455323609
9,1,23.356590765556263,4294.116137195861,5.724138269740879,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.01134395200314
18,6,0.0,1239.8539632924305,12.36224107799837,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.52062436426142
8,1,16.052212493376437,2588.238406973397,4.999767227478629,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
19,4,0.0,800.9254330607394,6.601990569265047,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0671322521639
12,4,17.87422597169909,9963.548356585101,9.232326290139863,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.20734853718696
6,3,0.0,7444.604868807492,1.0543142104487802,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.43631142120462
13,1,16.833303263052024,1148.2665180767108,14.223105927231966,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.84477393732695
8,4,16.005257584035405,496.41898396389354,8.604086791857048,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
22,1,24.70359161277962,7277.091661477119,7.617300220362035,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.573235525389364
18,4,0.0,4560.164007121869,12.59090956679868,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79291119781152
14,6,0.0,7931.928077926387,12.986440948452413,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.724295407256278
19,0,22.90172035324079,9257.717566838322,7.83390606793524,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.14127126052762
13,2,0.0,6113.213773458813,13.908934886904559,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.295211574173926
23,6,23.304941083448657,2114.9517022973546,0.9710664911472094,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.588947639270714
5,5,0.0,7887.282149650589,1.6983868837682632,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72230371155474
20,0,1.1817048866906,9571.373908791433,8.951823450216603,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.75435047642917
3,5,0.0,5928.2434844815725,5.310987926903755,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32091394237569
7,4,18.319282527649342,6915.375238623115,6.963377492837982,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.4444790608266
16,2,3.577505030443997,3573.5045418557283,4.921188268457498,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.560195961403466
8,2,0.0,4000.818638205019,6.070879671674034,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.20235193162479
0,4,0.0,7426.14862917472,12.339695207194492,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.962129137288363
23,4,0.0,9299.379654546146,8.90214299781457,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.223107101204402
19,1,0.0,6401.187356076217,14.960168239252473,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00313929395925
13,4,0.0,7961.524712307871,11.803187967314445,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.35118116084091
10,3,11.722510431272797,1964.8596689291182,4.1049938115274,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.49020126708527
20,4,0.0,2356.0031755023433,3.965176765900443,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.73904045413822
2,3,0.0,5460.736462283883,5.038474051755107,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.55597013209605
8,4,0.0,2012.5756647555531,12.648892209716141,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.90151456453232
13,1,0.0,6459.452181142959,0.40931475975848397,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.550428532456053
8,3,0.0,3129.03589832858,3.452719183068866,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.00724559249227
3,0,29.696024521136803,7977.866401068852,13.573776305164005,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.715121422732174
3,3,6.417686114991531,8138.670362159131,9.59844654124878,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.95876285902744
7,6,0.0,4798.738320826925,3.4027064325158465,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.029222031600756
1,1,0.0,2053.8631598650622,3.287174523488705,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.679354353571892
8,5,22.953345313195495,6573.717122494746,12.939271526391458,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.86117556783961
13,3,0.0,9930.034077156788,13.406362624155697,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02924451211092
21,6,0.0,6339.131710042476,3.8419663644317295,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.650463942986676
8,6,0.0,647.0144999258762,6.307655371147984,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.88973122708902
23,6,0.0,467.75156494070103,12.518936079424757,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.78889116929774
22,4,12.823515997274566,3407.51111377537,11.565111579148281,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81418869656964
15,6,12.310127830073126,2199.1029265459274,12.208741598491267,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.452289496606888
16,4,0.0,8186.596709290089,7.775972861819532,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29379717883934
15,5,0.0,8494.614970249204,13.673235724577598,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89011149565067
11,1,7.692551087262619,2808.6020817116187,4.889273159316529,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.82593114603051
2,2,26.736883230944024,3458.754336413959,2.3500820152127706,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.261594696516624
10,4,14.732038489607355,2591.5955868366123,10.630984988472973,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.859642708654064
13,6,17.975269056317334,9111.31070950126,8.090316240103446,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.88957063206981
17,6,0.0,5175.698545836138,12.818786532142216,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98047643877845
20,0,11.487492219893221,6664.529327595593,1.2173887368707241,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.37647460061005
20,6,28.326710234213603,4330.176240986152,12.655386051571003,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.44447935142456
4,1,0.0,6420.837676993952,4.399419798132333,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40144502366742
15,3,10.33505565427385,4042.79715420084,9.822835007522745,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.58625169436853
19,3,0.0,3594.880845973487,0.6019318361738368,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.41687581963748
4,6,0.0,6454.456709782758,9.14371944455401,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.15137589871432
2,0,0.0,6033.302157075195,10.759075337810039,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.553745723021706
11,4,0.0,3147.2211554291116,5.531253217584304,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.148450786157373
0,1,0.0,1748.679968098892,3.2311605789321036,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.017032187221062
20,0,0.0,3875.193930229935,8.064460149053176,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.07393881264461
8,4,0.0,4327.417099676519,12.497862066534697,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.27143745133452
8,1,0.0,6398.238034218667,4.8532103744497626,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.86209484375185
3,6,0.0,9170.929007277578,3.7870394628191932,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.81972491754372
2,3,0.0,650.9925360693738,4.184029629565315,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.69239212144441
16,1,9.416381204512948,2663.511821655896,14.236982293749966,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.98221518892062
1,6,0.0,2179.044640111735,5.389153736468395,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.273264712133862
23,5,0.0,5172.255764329701,0.05406359832430763,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.518363417447551
0,2,12.589642345770153,4468.0978283186505,11.725218119394295,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.72853318621739
7,1,5.64523938158754,7371.664951055828,10.489121930030853,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22817979667281
12,2,0.24914523369989228,2651.434351685179,1.9285239690445333,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.800122031879667
22,1,0.0,6066.634147772658,14.773563737023688,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.89677647344975
14,2,0.0,8873.415456919605,9.120934279576668,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.39047886615247
7,5,29.08048843259476,9133.574077207555,7.511692364109022,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5616597364339
11,3,0.0,9600.210665832801,5.733289014343366,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.62231409735533
21,4,0.0,7800.633175175889,13.480091333454569,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.448225898461157
11,2,0.0,9088.082690711475,3.6594522212784493,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.10885347722961
13,5,23.702223808898243,2574.94945825716,4.286533503298528,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40502620564313
14,2,0.0,2216.535160199627,1.8361621002985036,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.785566025120836
14,3,3.378214471179354,362.9344126711066,11.3867864337639,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.937034213330136
8,2,27.361933586291673,7156.390267062254,8.9332392060878,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,82.235820774096
18,5,0.0,9393.43172179332,9.135992538817474,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.94797600587787
19,6,18.38932024768081,2113.2728469042613,3.2770564652919543,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.44814902937901
21,5,29.569008602631122,6478.352681640725,9.767525836906257,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.24261689025065
7,0,26.471896042990913,7540.659664451242,11.48187670870296,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.50694284329904
20,3,0.0,9297.858080936148,5.368327960885339,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.863699786009455
18,6,10.277963136543583,6574.54417296705,12.020207159425684,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.82332331262514
5,0,0.0,9711.849207662897,5.231858827980314,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.4919970692609
19,3,5.650406198683503,3643.329467821713,11.372076922639314,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.5802441299363
18,6,0.0,3694.3067775826544,0.5059516118657847,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.32099514937278
3,2,0.0,5567.221347139152,8.26746902210479,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.411953717426286
22,6,4.504609325516257,4019.968246824299,14.5428984095983,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.943624397584717
6,5,19.791945967822713,313.82956438906643,14.71866901023586,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33353562185916
3,0,0.0,7398.188643343778,4.226288675126109,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.9127822306067
21,2,0.0,7591.655302341289,6.620986366205332,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.478283671174644
11,5,0.0,7545.653665461674,0.9446686197994958,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.887503910701845
12,3,14.009982585996607,3646.700466121526,13.100119614068996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.01170794602893
2,6,24.360998790779817,5366.207891118368,8.528582297103211,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.71678232502914
21,5,4.677555289884811,3791.7431263136937,5.776510184107756,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.114257679079657
11,2,0.0,455.55308029726393,1.6915583773372962,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.888153089353104
1,0,0.0,5755.754730332762,14.201509282453337,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.858796408809937
23,0,5.82161640736815,1500.478461014907,7.953285717314905,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.947354522837415
1,6,19.684491435094962,1076.400843686974,4.243918936243558,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79469300668575
22,5,0.0,7628.340966358835,5.253226951972643,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.19482549003058
8,2,7.580388832180471,392.2101634556246,4.060457713832215,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.20898899204938
0,1,0.0,9602.381903004643,9.02714713285471,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.903221902203065
7,3,0.0,5297.9770318919955,13.949453636707648,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.64162382832629
22,3,0.0,9835.25937784964,12.850407049898466,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.58598498285787
5,2,0.0,862.5764529852718,6.905713131389662,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.34359699042687
5,1,0.0,5960.236623999358,12.397490434515118,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.243073774808146
21,0,0.0,3688.4722489663386,6.346582219144948,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.320043124178717
17,6,0.0,8481.780180298572,3.7846071113795703,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.592404797163624
16,4,23.244832999638643,3803.860531772577,14.751226728996418,1,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.404283580830345
11,4,0.0,2826.7295168562864,4.558313519562327,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.80578054814195
5,6,0.0,8618.26533286916,4.855863464803626,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.397755936375965
7,2,0.0,3934.134989036632,14.845393016797834,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.216214604190043
18,1,0.0,463.2832026474463,2.0089123974848233,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.22305634106181
9,1,4.57958940001821,4085.8042781415375,11.408009820145427,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.01748190627227
0,3,0.0,6648.866009406136,14.037191377240898,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67102180588232
12,0,10.663483907414355,2767.2875264219037,7.67692491413128,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.811390668265126
16,5,8.446615881845872,4490.279646524025,0.037826425542300535,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.94836828036039
2,1,0.0,850.1368413375875,5.625884161696594,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.484909355618495
7,6,0.0,6004.500077685385,1.6735348857724064,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.540404432688515
13,5,0.0,7636.0607614458195,6.242814914005436,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.591012339265912
2,4,0.0,4309.131845590769,11.85040142463427,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.150181770730452
15,5,8.544011227486525,4376.256538174162,6.5806732332570075,1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.420831865807948
12,0,0.0,1156.3402362736895,6.478876820188838,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.83465541121208
19,6,0.0,2258.826385766231,8.3518421537827,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.63075256285258
23,0,0.0,1800.3504403407528,8.725358771215204,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.24478479997312
16,5,0.0,4972.371356016918,12.84444463198457,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72201692570319
12,2,0.0,5433.778747222276,4.625331588434272,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.031636126511415
5,1,0.0,9504.719273457322,12.32506896552024,0,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.68548905725801
16,6,0.0,1010.3455914891689,8.48900623038071,0,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.903344223107933
13,2,0.0,6118.719339603957,4.507943245757204,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.42742766584761
16,5,15.02265824222958,5407.035715083941,4.426890660091157,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.4364344346956
7,1,14.686827186828172,5307.461049977543,5.417062756585867,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.76077127311116
10,3,0.0,8769.645087613417,9.340398639299632,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.07876940152316
19,2,0.0,2293.723165746219,3.462175970399237,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.16269123799822
0,2,22.671297674771782,695.5007611113031,13.805003425084012,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.90097728051276
6,5,0.0,6821.033624051667,8.623688762668506,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.038195318582655
20,4,0.0,3648.0274021190075,13.800236654940102,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5562282862188
20,5,0.0,470.62218726148853,0.6960653786873205,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.72353942187892
16,2,20.482315188811235,2738.327870717014,5.1391705569221005,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84932090100787
9,1,0.0,3300.469709903075,0.34211491031434615,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.02282557503607
10,4,19.903749690482776,6283.332254807147,4.083777226469547,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69298556204431
21,5,26.13818722852184,1974.0822022779394,12.930097084028823,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.61937204451135
8,6,24.824428792710183,4306.627175147961,0.5491457376330128,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.93099661079057
8,5,10.803531464670115,4980.011810852975,6.5422064987361725,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.36994402647643
23,2,0.0,4754.602696231682,1.7635060570984167,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.25318874944529
4,2,0.0,9747.225436667783,6.252609888905516,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.481109172973404
16,3,16.065776480867985,741.3911065658722,12.58277376396566,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.70924683207104
8,5,6.912659154430116,9524.391408588273,9.346065501037787,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.23369871488661
16,2,0.0,5944.790975742123,11.051345179971348,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.49649169705787
23,6,15.841752656763738,8018.558835207432,5.2365617317437145,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.33750725456944
20,0,0.0,4474.808394755932,14.165965425152121,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.92624093451929
18,4,0.0,4702.227448192711,10.638931406692501,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.85449830339748
6,0,0.0,8829.467040453488,6.3269822892679635,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.48347380237636
22,4,0.0,8990.564614031451,6.396972003405824,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.75648094977961
8,6,0.0,2615.282149883587,13.780262669149463,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.10666925723488
6,5,0.0,2232.646222270796,8.646070401530878,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.414061457272126
12,3,0.0,5113.481186538525,10.595688148545626,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.332125680124197
10,2,0.0,9032.68716313861,6.255528367697561,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.308509292189406
13,2,0.0,3426.84440603991,3.355391471470712,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.926729006184885
18,2,26.40320001619214,6624.541768789573,10.85338937991628,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.15393459998943
10,5,0.0,7169.071371083831,9.117356582120818,1,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.72587092954862
12,4,0.0,7853.144249473312,7.52014320637169,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.91097459829245
13,6,0.0,5770.067241833343,9.360314099916957,1,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.09758360628544
12,2,0.0,4203.815229306005,3.1242837909635046,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.30797009197755
0,0,3.366346177418187,9680.055091350037,11.909080597979344,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.26427296652041
7,2,0.0,6229.908307037671,14.222442075304587,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.73513409995062
11,5,23.42923202154157,7367.082552842727,13.366547162515541,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.118298289450266
18,6,0.0,3646.3336032500197,4.821536179605257,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.140038725159332
11,3,0.0,6798.507055729877,6.090086599231138,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.70090367029479
7,6,0.0,2800.6373229920214,12.126034496963417,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.57690702873451
7,0,0.0,2677.4401000277708,8.926756962369057,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.020599588826556
20,2,0.0,7232.805357551436,8.218716655149738,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.825946584490126
12,2,0.0,5357.52894175047,13.899629513001678,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.903068145743774
11,1,0.0,6927.783121097181,8.040374414655762,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.367198224843534
15,4,0.0,2913.553360256489,7.724080193809648,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.966584894371834
0,0,17.808204781475023,6107.616408250285,0.6302788689953948,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66494941176715
12,1,0.0,4606.156402120192,1.0412543788520645,1,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.86120379258674
6,6,0.0,6090.514782401621,0.11130461820975268,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.065062475782014
4,3,0.0,3121.5334027689278,13.698663386754504,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.97859346559965
7,4,0.0,7239.874347396501,6.125799900265509,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.630136398844186
13,0,0.0,8117.514851746816,7.028420642001188,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.23502855006427
22,2,16.868475083025682,2821.1897964199193,12.68080421388693,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.30575664368607
12,6,7.562959786868998,3216.019430599728,9.13869465563667,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.027674866263073
14,0,0.0,6713.196416275202,9.142523945858716,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.73615442236926
22,2,0.0,7047.176190744379,4.448016440322187,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.01392775328786
16,4,0.0,7129.766938655266,12.508625608867789,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.354641560388963
14,2,5.444928848125235,6922.175496325617,2.487449640592407,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.868118044482273
